instance,sharpsat,sharpsat_tw,avg_hit.sharpsat,avg_hit.sharpsat_tw,hit_rate.sharpsat,hit_rate.sharpsat_tw
BayesianNetwork/DQMR/qmr-60/or-60-20-6.cnf,24.26,916.16,7.99956,11.8617,0.761497,0.7198450000000001
BayesianNetwork/DQMR/qmr-60/or-60-20-6-UC-10.cnf,7.12,903.46,6.99966,10.543,0.760216,0.708587
BayesianNetwork/DQMR/qmr-60/or-60-20-6-UC-20.cnf,1.02,900.07,6.05833,9.86097,0.7483500000000001,0.725368
BayesianNetwork/DQMR/qmr-60/or-60-20-6-UC-30.cnf,0.17,899.6800000000001,5.45277,9.76342,0.736002,0.7274970000000001
BayesianNetwork/DQMR/qmr-60/or-60-20-6-UC-40.cnf,0.05,899.63,4.96866,7.73055,0.723827,0.721175
BayesianNetwork/DQMR/qmr-60/or-60-20-7.cnf,39.66,924.14,7.91346,14.3202,0.758389,0.699626
BayesianNetwork/DQMR/qmr-60/or-60-20-7-UC-10.cnf,4.859999999999999,901.99,7.00763,12.1003,0.753024,0.723042
BayesianNetwork/DQMR/qmr-60/or-60-20-7-UC-20.cnf,1.8800000000000001,900.51,6.18435,9.26301,0.739566,0.729395
BayesianNetwork/DQMR/qmr-60/or-60-20-7-UC-30.cnf,0.12000000000000001,899.72,5.57111,8.1491,0.722916,0.736936
BayesianNetwork/DQMR/qmr-60/or-60-20-7-UC-40.cnf,0.02,899.61,4.87465,5.77153,0.6551089999999999,0.65553
BayesianNetwork/DQMR/qmr-60/or-60-20-8.cnf,12.48,906.94,7.61173,17.8092,0.753119,0.6574009999999999
BayesianNetwork/DQMR/qmr-60/or-60-20-8-UC-10.cnf,0.85,900.02,6.66358,10.7939,0.7426,0.711344
BayesianNetwork/DQMR/qmr-60/or-60-20-8-UC-20.cnf,0.03,899.6999999999999,6.06108,5.88777,0.728703,0.699513
BayesianNetwork/DQMR/qmr-60/or-60-20-8-UC-30.cnf,0.02,899.5799999999999,4.59459,6.30709,0.604082,0.579909
BayesianNetwork/DQMR/qmr-60/or-60-20-8-UC-40.cnf,0.01,899.2,4.29412,2.94444,0.33999999999999997,0.391304
BayesianNetwork/DQMR/qmr-60/or-60-20-9.cnf,26.08,926.1700000000001,7.92913,12.1613,0.760432,0.73297
BayesianNetwork/DQMR/qmr-60/or-60-20-9-UC-10.cnf,0.43,899.96,6.30936,10.1394,0.756713,0.742203
BayesianNetwork/DQMR/qmr-60/or-60-20-9-UC-20.cnf,0.02,899.56,5.65351,5.63982,0.669694,0.7085060000000001
BayesianNetwork/DQMR/qmr-60/or-60-20-9-UC-30.cnf,0.01,864.83,3.12727,4.51163,0.47413800000000006,0.46236600000000005
BayesianNetwork/DQMR/qmr-60/or-60-20-9-UC-40.cnf,0.02,827.44,3.12727,4.51163,0.47826099999999994,0.467391
BayesianNetwork/DQMR/qmr-60/or-60-5-10.cnf,31.43,916.5,7.96365,13.2372,0.75098,0.706485
BayesianNetwork/DQMR/qmr-60/or-60-5-10-UC-10.cnf,0.08,899.61,5.73839,8.78953,0.738621,0.7256830000000001
BayesianNetwork/DQMR/qmr-60/or-60-5-10-UC-20.cnf,0.03,899.65,5.76663,7.75623,0.741574,0.72194
BayesianNetwork/DQMR/qmr-60/or-60-5-10-UC-30.cnf,0.01,899.4200000000001,3.41176,3.41509,0.589595,0.6091949999999999
BayesianNetwork/DQMR/qmr-60/or-60-5-10-UC-40.cnf,0.01,844.71,3,3.33333,0.050000000000000044,0.142857
BayesianNetwork/DQMR/qmr-60/or-60-5-1.cnf,45.07,918.26,7.82595,12.5847,0.756802,0.73722
BayesianNetwork/DQMR/qmr-60/or-60-5-1-UC-10.cnf,0.08,879.23,6.00883,9.32374,0.747525,0.7424470000000001
BayesianNetwork/DQMR/qmr-60/or-60-5-1-UC-20.cnf,0.03,875.96,5.47676,7.72382,0.7268049999999999,0.726391
BayesianNetwork/DQMR/qmr-60/or-60-5-1-UC-30.cnf,0.03,872.74,5.48217,7.03329,0.687281,0.678269
BayesianNetwork/DQMR/qmr-60/or-60-5-1-UC-40.cnf,0.02,802.1700000000001,3.06667,4.8,0.38461500000000004,0.38461500000000004
BayesianNetwork/DQMR/qmr-60/or-60-5-2.cnf,25.04,912.93,7.67139,13.2362,0.755788,0.688037
BayesianNetwork/DQMR/qmr-60/or-60-5-2-UC-10.cnf,0.25,899.8199999999999,6.98722,13.8228,0.7396480000000001,0.6870510000000001
BayesianNetwork/DQMR/qmr-60/or-60-5-2-UC-20.cnf,0.02,899.56,6.6567,10.8742,0.702554,0.6382559999999999
BayesianNetwork/DQMR/qmr-60/or-60-5-2-UC-30.cnf,0.03,875.5699999999999,4.07111,6.49833,0.7059759999999999,0.596806
BayesianNetwork/DQMR/qmr-60/or-60-5-2-UC-40.cnf,0.03,866.16,2.85,4.52632,0.30303,0.32758600000000004
BayesianNetwork/DQMR/qmr-60/or-60-5-3.cnf,31.3,911.48,7.92148,14.4266,0.75376,0.697612
BayesianNetwork/DQMR/qmr-60/or-60-5-3-UC-10.cnf,4.34,903.25,7.26337,10.1631,0.7561530000000001,0.737012
BayesianNetwork/DQMR/qmr-60/or-60-5-3-UC-20.cnf,0.13,899.7099999999999,6.54882,9.85114,0.744031,0.736876
BayesianNetwork/DQMR/qmr-60/or-60-5-3-UC-30.cnf,0.02,899.37,3.63235,3.94737,0.544,0.45238100000000003
BayesianNetwork/DQMR/qmr-60/or-60-5-3-UC-40.cnf,0.02,899.27,3.25,3.84615,0.333333,0.36111099999999996
BayesianNetwork/DQMR/qmr-60/or-60-5-4.cnf,11.4,904.53,7.69919,12.5815,0.750289,0.718078
BayesianNetwork/DQMR/qmr-60/or-60-5-4-UC-10.cnf,0.05,899.55,6.60055,9.84992,0.716798,0.706628
BayesianNetwork/DQMR/qmr-60/or-60-5-4-UC-20.cnf,0.02,899.22,7.27778,6.89474,0.418605,0.457831
BayesianNetwork/DQMR/qmr-60/or-60-5-4-UC-30.cnf,0.02,786.7,3.83333,3.5,0.285714,0.210526
BayesianNetwork/DQMR/qmr-60/or-60-5-4-UC-40.cnf,0.02,755.32,4.5,4.5,0.18181799999999992,0.18181799999999992
BayesianNetwork/DQMR/qmr-60/or-60-5-5.cnf,16.48,907.2299999999999,7.39164,10.7695,0.7596890000000001,0.736595
BayesianNetwork/DQMR/qmr-60/or-60-5-5-UC-10.cnf,0.18,899.73,5.87357,8.51234,0.761556,0.749954
BayesianNetwork/DQMR/qmr-60/or-60-5-5-UC-20.cnf,0.02,845.79,4.65482,4.62105,0.598784,0.612903
BayesianNetwork/DQMR/qmr-60/or-60-5-5-UC-30.cnf,0.02,841.6,4.22835,7.45802,0.582569,0.59276
BayesianNetwork/DQMR/qmr-60/or-60-5-5-UC-40.cnf,0.02,693.8299999999999,2.54545,3.75,0.354839,0.19047599999999998
BayesianNetwork/DQMR/qmr-60/or-60-5-6.cnf,61.300000000000004,947.8599999999999,7.35802,14.6368,0.76244,0.6896789999999999
BayesianNetwork/DQMR/qmr-60/or-60-5-6-UC-10.cnf,0.38,899.77,6.05157,7.18749,0.74419,0.763245
BayesianNetwork/DQMR/qmr-60/or-60-5-6-UC-20.cnf,0.02,899.51,8.8051,5.62937,0.647147,0.635556
BayesianNetwork/DQMR/qmr-60/or-60-5-6-UC-30.cnf,0.02,820.97,2.92308,5,0.309524,0.32352900000000007
BayesianNetwork/DQMR/qmr-60/or-60-5-6-UC-40.cnf,0.02,693.59,2.5,3,0.17391299999999998,0.19047599999999998
BayesianNetwork/DQMR/qmr-60/or-60-5-7.cnf,11.760000000000002,906.8199999999999,7.63499,11.776,0.766127,0.7365280000000001
BayesianNetwork/DQMR/qmr-60/or-60-5-7-UC-10.cnf,0.04,899.66,5.97564,8.09502,0.7350559999999999,0.719023
BayesianNetwork/DQMR/qmr-60/or-60-5-7-UC-20.cnf,0.02,899.58,5.32984,7.19086,0.6886939999999999,0.677596
BayesianNetwork/DQMR/qmr-60/or-60-5-7-UC-30.cnf,0.02,869.5600000000001,5.41736,6.28962,0.555046,0.5884240000000001
BayesianNetwork/DQMR/qmr-60/or-60-5-7-UC-40.cnf,0.01,899.44,4.85526,3.97468,0.5033110000000001,0.537415
BayesianNetwork/DQMR/qmr-60/or-60-5-8.cnf,32.91,916.89,7.70039,12.6103,0.753072,0.699995
BayesianNetwork/DQMR/qmr-60/or-60-5-8-UC-10.cnf,1.93,900.63,6.51097,11.1156,0.748006,0.711963
BayesianNetwork/DQMR/qmr-60/or-60-5-8-UC-20.cnf,0.02,899.47,3.74079,4.56699,0.656304,0.672026
BayesianNetwork/DQMR/qmr-60/or-60-5-8-UC-30.cnf,0.02,899.52,3.32759,5.20833,0.5800000000000001,0.571429
BayesianNetwork/DQMR/qmr-60/or-60-5-8-UC-40.cnf,0.02,899.2099999999999,5.4878,4.75,0.465909,0.45161299999999993
BayesianNetwork/DQMR/qmr-60/or-60-5-9.cnf,20.48,909.53,8.11912,11.3764,0.757568,0.717972
BayesianNetwork/DQMR/qmr-60/or-60-5-9-UC-10.cnf,0.13999999999999999,899.7,6.05467,7.4739,0.7521370000000001,0.753825
BayesianNetwork/DQMR/qmr-60/or-60-5-9-UC-20.cnf,0.01,872.73,4.38957,5.38224,0.616257,0.644279
BayesianNetwork/DQMR/qmr-60/or-60-5-9-UC-30.cnf,0.01,899.4399999999999,3.12222,6.42857,0.5056179999999999,0.518519
BayesianNetwork/DQMR/qmr-60/or-60-5-9-UC-40.cnf,0.01,837.25,2.16667,3.71429,0.1875,0.38888900000000004
BayesianNetwork/DQMR/qmr-70/or-70-10-10.cnf,413.48,1097.14,8.78568,15.1195,0.768956,0.722412
BayesianNetwork/DQMR/qmr-70/or-70-10-10-UC-10.cnf,4.54,901.42,7.56236,13.4524,0.768588,0.725319
BayesianNetwork/DQMR/qmr-70/or-70-10-10-UC-20.cnf,0.07,861.4499999999999,6.59037,9.71125,0.74153,0.7188589999999999
BayesianNetwork/DQMR/qmr-70/or-70-10-10-UC-30.cnf,0.02,847.35,5.92697,7.18333,0.615917,0.56338
BayesianNetwork/DQMR/qmr-70/or-70-10-10-UC-40.cnf,0.02,804.6500000000001,5.5,6.26984,0.557576,0.4960629999999999
BayesianNetwork/DQMR/qmr-70/or-70-10-1.cnf,107.89999999999999,936.68,7.85971,15.506,0.766113,0.719632
BayesianNetwork/DQMR/qmr-70/or-70-10-1-UC-10.cnf,0.31,899.75,6.44682,12.4885,0.7706500000000001,0.730861
BayesianNetwork/DQMR/qmr-70/or-70-10-1-UC-20.cnf,0.04,838.28,4.88577,6.17184,0.746359,0.7280059999999999
BayesianNetwork/DQMR/qmr-70/or-70-10-1-UC-30.cnf,0.02,828.5799999999999,5.34426,4.52516,0.717647,0.695586
BayesianNetwork/DQMR/qmr-70/or-70-10-1-UC-40.cnf,0.02,754.27,4.11565,5.66165,0.6176470000000001,0.607306
BayesianNetwork/DQMR/qmr-70/or-70-10-2.cnf,182.45,951.09,8.05745,15.4805,0.776002,0.700371
BayesianNetwork/DQMR/qmr-70/or-70-10-2-UC-10.cnf,15.99,904.6800000000001,7.47827,16.3758,0.772142,0.711068
BayesianNetwork/DQMR/qmr-70/or-70-10-2-UC-20.cnf,0.12000000000000001,882.56,6.53024,7.81006,0.751513,0.775353
BayesianNetwork/DQMR/qmr-70/or-70-10-2-UC-30.cnf,0.02,878.7299999999999,5.87816,6.36173,0.70897,0.6757580000000001
BayesianNetwork/DQMR/qmr-70/or-70-10-2-UC-40.cnf,0.01,831.5799999999999,3.38889,4.5,0.30000000000000004,0.310345
BayesianNetwork/DQMR/qmr-70/or-70-10-3.cnf,236.38,1036.02,8.7411,15.8274,0.7675339999999999,0.692469
BayesianNetwork/DQMR/qmr-70/or-70-10-3-UC-10.cnf,0.49,899.83,6.54771,10.8407,0.764071,0.749599
BayesianNetwork/DQMR/qmr-70/or-70-10-3-UC-20.cnf,0.03,899.95,6.16211,9.13172,0.7526349999999999,0.731537
BayesianNetwork/DQMR/qmr-70/or-70-10-3-UC-30.cnf,0.02,899.41,4.0625,4.58,0.46601899999999996,0.46729
BayesianNetwork/DQMR/qmr-70/or-70-10-3-UC-40.cnf,0.03,730.39,2,2.85714,0.13333299999999992,0.21212100000000012
BayesianNetwork/DQMR/qmr-70/or-70-10-4.cnf,120.44,944.9200000000001,8.70841,15.8794,0.771867,0.701203
BayesianNetwork/DQMR/qmr-70/or-70-10-4-UC-10.cnf,14.78,903.32,7.62462,14.2409,0.76801,0.7147330000000001
BayesianNetwork/DQMR/qmr-70/or-70-10-4-UC-20.cnf,2.81,900.51,7.05495,13.6997,0.769227,0.705861
BayesianNetwork/DQMR/qmr-70/or-70-10-4-UC-30.cnf,0.5700000000000001,899.82,5.92714,10.7217,0.752589,0.726092
BayesianNetwork/DQMR/qmr-70/or-70-10-4-UC-40.cnf,0.03,876.87,5.54961,6.80651,0.721943,0.706541
BayesianNetwork/DQMR/qmr-70/or-70-10-5.cnf,247.52,1030.25,8.24436,13.3049,0.767506,0.736489
BayesianNetwork/DQMR/qmr-70/or-70-10-5-UC-10.cnf,7.99,902.25,7.18209,15.754,0.768235,0.700449
BayesianNetwork/DQMR/qmr-70/or-70-10-5-UC-20.cnf,0.05,880.83,5.88643,8.6483,0.749538,0.751444
BayesianNetwork/DQMR/qmr-70/or-70-10-5-UC-30.cnf,0.02,872.35,5.87736,8.09032,0.650307,0.6567799999999999
BayesianNetwork/DQMR/qmr-70/or-70-10-5-UC-40.cnf,0.01,815.8199999999999,4.94444,5.6129,0.46753199999999995,0.46969700000000003
BayesianNetwork/DQMR/qmr-70/or-70-10-6.cnf,206.93,974.5799999999999,9.1939,15.925,0.760621,0.713963
BayesianNetwork/DQMR/qmr-70/or-70-10-6-UC-10.cnf,2.97,900.31,8.03866,13.7973,0.762389,0.739439
BayesianNetwork/DQMR/qmr-70/or-70-10-6-UC-20.cnf,0.09999999999999999,899.64,6.67006,9.27243,0.727964,0.753422
BayesianNetwork/DQMR/qmr-70/or-70-10-6-UC-30.cnf,0.02,839.67,5.14919,5.23558,0.601942,0.634146
BayesianNetwork/DQMR/qmr-70/or-70-10-6-UC-40.cnf,0.01,770.54,3,4.33333,0.22727299999999995,0.285714
BayesianNetwork/DQMR/qmr-70/or-70-10-7.cnf,460.01,1136.45,8.90634,13.4175,0.769556,0.7358640000000001
BayesianNetwork/DQMR/qmr-70/or-70-10-7-UC-10.cnf,12.969999999999999,903.54,7.71926,13.1556,0.766464,0.7228049999999999
BayesianNetwork/DQMR/qmr-70/or-70-10-7-UC-20.cnf,0.36000000000000004,899.81,7.09341,9.00927,0.757711,0.776727
BayesianNetwork/DQMR/qmr-70/or-70-10-7-UC-30.cnf,0.03,899.58,5.48886,6.30422,0.726525,0.713483
BayesianNetwork/DQMR/qmr-70/or-70-10-7-UC-40.cnf,0.02,899.4300000000001,4.68478,4.32056,0.637782,0.647856
BayesianNetwork/DQMR/qmr-70/or-70-10-8.cnf,212.66,978.4300000000001,8.80671,18.3484,0.766892,0.691535
BayesianNetwork/DQMR/qmr-70/or-70-10-8-UC-10.cnf,0.52,899.81,8.14293,14.4229,0.744609,0.707364
BayesianNetwork/DQMR/qmr-70/or-70-10-8-UC-20.cnf,0.02,899.62,8.73449,7.71554,0.679412,0.645833
BayesianNetwork/DQMR/qmr-70/or-70-10-8-UC-30.cnf,0.02,857.57,7.10714,8.2963,0.4375,0.415385
BayesianNetwork/DQMR/qmr-70/or-70-10-8-UC-40.cnf,0.01,843.18,5.72727,5.5,0.354839,0.375
BayesianNetwork/DQMR/qmr-70/or-70-10-9.cnf,173.8,991.99,8.7208,16.8862,0.770138,0.692912
BayesianNetwork/DQMR/qmr-70/or-70-10-9-UC-10.cnf,0.31,899.71,6.95213,10.089,0.7722640000000001,0.746496
BayesianNetwork/DQMR/qmr-70/or-70-10-9-UC-20.cnf,0.03,899.6,5.50481,6.35514,0.69598,0.6877869999999999
BayesianNetwork/DQMR/qmr-70/or-70-10-9-UC-30.cnf,0.03,899.49,6.12763,6.60946,0.7052419999999999,0.662413
BayesianNetwork/DQMR/qmr-70/or-70-10-9-UC-40.cnf,0.01,867.31,3.63774,5.10559,0.6077980000000001,0.589744
BayesianNetwork/DQMR/qmr-70/or-70-20-10.cnf,269.55,996.35,8.71683,13.175,0.765467,0.7402150000000001
BayesianNetwork/DQMR/qmr-70/or-70-20-10-UC-10.cnf,8.99,902.42,7.67231,17.6024,0.758692,0.658936
BayesianNetwork/DQMR/qmr-70/or-70-20-10-UC-20.cnf,30.46,913.11,6.67258,11.4125,0.752831,0.712008
BayesianNetwork/DQMR/qmr-70/or-70-20-10-UC-30.cnf,1.41,900.25,6.24322,9.60572,0.7499279999999999,0.732485
BayesianNetwork/DQMR/qmr-70/or-70-20-10-UC-40.cnf,0.05,899.6,5.07024,8.50218,0.7140869999999999,0.674883
BayesianNetwork/DQMR/qmr-70/or-70-20-1.cnf,741.16,1126.53,8.81553,17.1775,0.767339,0.6828529999999999
BayesianNetwork/DQMR/qmr-70/or-70-20-1-UC-10.cnf,1.93,900.18,6.71431,10.9346,0.7471840000000001,0.7542150000000001
BayesianNetwork/DQMR/qmr-70/or-70-20-1-UC-20.cnf,0.35000000000000003,899.75,5.72024,9.58173,0.7435620000000001,0.750011
BayesianNetwork/DQMR/qmr-70/or-70-20-1-UC-30.cnf,0.28,899.68,5.49276,7.02615,0.741108,0.753511
BayesianNetwork/DQMR/qmr-70/or-70-20-1-UC-40.cnf,0.09,875.18,4.84944,6.52952,0.712974,0.734837
BayesianNetwork/DQMR/qmr-70/or-70-20-2.cnf,483.38,1023.15,8.96058,15.0643,0.765114,0.691412
BayesianNetwork/DQMR/qmr-70/or-70-20-2-UC-10.cnf,3.7199999999999998,901.14,7.868,11.7362,0.753395,0.718043
BayesianNetwork/DQMR/qmr-70/or-70-20-2-UC-20.cnf,0.52,899.82,5.9474,10.9156,0.744919,0.697873
BayesianNetwork/DQMR/qmr-70/or-70-20-2-UC-30.cnf,0.28,899.81,5.75235,9.50167,0.734352,0.7099070000000001
BayesianNetwork/DQMR/qmr-70/or-70-20-2-UC-40.cnf,0.03,899.58,4.94838,8.70131,0.708877,0.6978869999999999
BayesianNetwork/DQMR/qmr-70/or-70-20-3.cnf,327.4,1150.4199999999998,8.61868,16.2716,0.767592,0.694292
BayesianNetwork/DQMR/qmr-70/or-70-20-3-UC-10.cnf,82.48,933.38,7.76263,12.9008,0.76049,0.730641
BayesianNetwork/DQMR/qmr-70/or-70-20-3-UC-20.cnf,2.1799999999999997,900.56,6.49701,12.765,0.757725,0.710771
BayesianNetwork/DQMR/qmr-70/or-70-20-3-UC-30.cnf,0.73,899.97,6.05219,8.92966,0.752597,0.745567
BayesianNetwork/DQMR/qmr-70/or-70-20-3-UC-40.cnf,0.05,899.6700000000001,5.18092,7.807,0.719388,0.720595
BayesianNetwork/DQMR/qmr-70/or-70-20-4.cnf,373.88,1311.69,9.07191,16.124,0.766246,0.693443
BayesianNetwork/DQMR/qmr-70/or-70-20-4-UC-10.cnf,34.800000000000004,914.16,7.8563,12.9631,0.764499,0.739112
BayesianNetwork/DQMR/qmr-70/or-70-20-4-UC-20.cnf,5.6899999999999995,903.25,7.46595,11.1567,0.759496,0.724858
BayesianNetwork/DQMR/qmr-70/or-70-20-4-UC-30.cnf,0.03,899.5799999999999,6.07487,6.47647,0.7091430000000001,0.735135
BayesianNetwork/DQMR/qmr-70/or-70-20-4-UC-40.cnf,0.02,899.48,5.97854,7.27815,0.595908,0.5944879999999999
BayesianNetwork/DQMR/qmr-70/or-70-20-5.cnf,147.91,930.74,9.10451,18.4602,0.762663,0.688464
BayesianNetwork/DQMR/qmr-70/or-70-20-5-UC-10.cnf,38.57,906.09,8.24347,15.5426,0.760015,0.704575
BayesianNetwork/DQMR/qmr-70/or-70-20-5-UC-20.cnf,4.58,900.72,7.33665,11.9215,0.754069,0.721643
BayesianNetwork/DQMR/qmr-70/or-70-20-5-UC-30.cnf,0.56,899.7299999999999,6.82076,9.21048,0.757204,0.773164
BayesianNetwork/DQMR/qmr-70/or-70-20-5-UC-40.cnf,0.02,899.69,6.27793,8.09213,0.742008,0.703732
BayesianNetwork/DQMR/qmr-70/or-70-20-6.cnf,333.1,984.81,8.55096,17.6424,0.761428,0.69014
BayesianNetwork/DQMR/qmr-70/or-70-20-6-UC-10.cnf,9.53,903.21,7.81248,12.5222,0.759972,0.742421
BayesianNetwork/DQMR/qmr-70/or-70-20-6-UC-20.cnf,0.14,899.71,6.07013,9.32395,0.745243,0.733808
BayesianNetwork/DQMR/qmr-70/or-70-20-6-UC-30.cnf,0.02,871.42,4.84304,5.10795,0.6350480000000001,0.6579440000000001
BayesianNetwork/DQMR/qmr-70/or-70-20-6-UC-40.cnf,0.02,869.83,4.16406,4,0.5739909999999999,0.556701
BayesianNetwork/DQMR/qmr-70/or-70-20-7.cnf,155.81,999.9599999999999,8.6341,14.4929,0.7709,0.72441
BayesianNetwork/DQMR/qmr-70/or-70-20-7-UC-10.cnf,6.010000000000001,902.13,7.80219,15.3617,0.770015,0.698415
BayesianNetwork/DQMR/qmr-70/or-70-20-7-UC-20.cnf,1.29,899.9100000000001,6.17693,11.1851,0.756645,0.707929
BayesianNetwork/DQMR/qmr-70/or-70-20-7-UC-30.cnf,0.05,899.5,4.99061,6.35455,0.74335,0.746506
BayesianNetwork/DQMR/qmr-70/or-70-20-7-UC-40.cnf,0.03,899.64,4.50367,6.05672,0.721731,0.735859
BayesianNetwork/DQMR/qmr-70/or-70-20-8.cnf,180.52,993.14,8.46456,13.8959,0.76951,0.730038
BayesianNetwork/DQMR/qmr-70/or-70-20-8-UC-10.cnf,36.900000000000006,924.13,7.67229,12.9123,0.764647,0.731816
BayesianNetwork/DQMR/qmr-70/or-70-20-8-UC-20.cnf,22.360000000000003,908.95,7.2189,12.4839,0.757748,0.723522
BayesianNetwork/DQMR/qmr-70/or-70-20-8-UC-30.cnf,0.19,899.78,5.77018,8.35037,0.734721,0.747074
BayesianNetwork/DQMR/qmr-70/or-70-20-8-UC-40.cnf,0.04,899.68,5.24136,7.94793,0.70357,0.680805
BayesianNetwork/DQMR/qmr-70/or-70-20-9.cnf,152.5,1018.4599999999999,8.40397,16.1434,0.766549,0.712595
BayesianNetwork/DQMR/qmr-70/or-70-20-9-UC-10.cnf,0.11,899.68,6.46382,10.8852,0.7430239999999999,0.7096180000000001
BayesianNetwork/DQMR/qmr-70/or-70-20-9-UC-20.cnf,0.02,899.66,5.22926,6.23214,0.682099,0.6896549999999999
BayesianNetwork/DQMR/qmr-70/or-70-20-9-UC-30.cnf,0.02,899.51,5.19118,5.93868,0.647619,0.6424240000000001
BayesianNetwork/DQMR/qmr-70/or-70-20-9-UC-40.cnf,0.02,899.6,4.5,6.03226,0.375,0.38749999999999996
BayesianNetwork/DQMR/qmr-70/or-70-5-10.cnf,172.01999999999998,1017.74,8.79319,14.362,0.762335,0.715112
BayesianNetwork/DQMR/qmr-70/or-70-5-10-UC-10.cnf,0.86,900.0200000000001,6.50812,8.68932,0.766394,0.7567200000000001
BayesianNetwork/DQMR/qmr-70/or-70-5-10-UC-20.cnf,0.04,899.53,6.52731,6.25324,0.766814,0.774827
BayesianNetwork/DQMR/qmr-70/or-70-5-10-UC-30.cnf,0.02,899.34,5.00916,7,0.763993,0.703206
BayesianNetwork/DQMR/qmr-70/or-70-5-10-UC-40.cnf,0.01,899.49,5.19685,8.63095,0.566964,0.525
BayesianNetwork/DQMR/qmr-70/or-70-5-1.cnf,89.94,939.78,8.81521,17.0459,0.769083,0.685038
BayesianNetwork/DQMR/qmr-70/or-70-5-1-UC-10.cnf,0.62,900.1,7.57738,13.5795,0.766714,0.710645
BayesianNetwork/DQMR/qmr-70/or-70-5-1-UC-20.cnf,0.02,899.4,4.69027,7.8,0.54067,0.508475
BayesianNetwork/DQMR/qmr-70/or-70-5-1-UC-30.cnf,0.01,793.27,3,3,0.19230800000000003,0.19230800000000003
BayesianNetwork/DQMR/qmr-70/or-70-5-1-UC-40.cnf,0.02,766.0799999999999,0,0,0.0,0.0
BayesianNetwork/DQMR/qmr-70/or-70-5-2.cnf,120.92,966.63,8.37335,14.4899,0.764208,0.705301
BayesianNetwork/DQMR/qmr-70/or-70-5-2-UC-10.cnf,1.17,900.1500000000001,7.27417,15.1668,0.765111,0.7064239999999999
BayesianNetwork/DQMR/qmr-70/or-70-5-2-UC-20.cnf,0.07,880.9100000000001,6.00969,10.1377,0.742103,0.6984710000000001
BayesianNetwork/DQMR/qmr-70/or-70-5-2-UC-30.cnf,0.02,868.46,4.248,4.72632,0.615764,0.545977
BayesianNetwork/DQMR/qmr-70/or-70-5-2-UC-40.cnf,0.01,854.3499999999999,2.875,3.80952,0.45283000000000007,0.42000000000000004
BayesianNetwork/DQMR/qmr-70/or-70-5-3.cnf,377.85,1072.06,8.74855,17.5636,0.769053,0.69513
BayesianNetwork/DQMR/qmr-70/or-70-5-3-UC-10.cnf,0.02,899.72,5.92009,7.00238,0.671948,0.693575
BayesianNetwork/DQMR/qmr-70/or-70-5-3-UC-20.cnf,0.01,899.51,3.58974,7.25926,0.345133,0.385714
BayesianNetwork/DQMR/qmr-70/or-70-5-3-UC-30.cnf,0.02,871.36,7.29345,6.41964,0.648609,0.571429
BayesianNetwork/DQMR/qmr-70/or-70-5-3-UC-40.cnf,0.01,864.3,5.44737,4.65385,0.44186000000000003,0.3768119999999999
BayesianNetwork/DQMR/qmr-70/or-70-5-4.cnf,273.96,1039.3799999999999,9.16257,17.2609,0.767687,0.702658
BayesianNetwork/DQMR/qmr-70/or-70-5-4-UC-10.cnf,4.41,901.2399999999999,8.31869,12.2926,0.763406,0.726682
BayesianNetwork/DQMR/qmr-70/or-70-5-4-UC-20.cnf,0.19,899.7,7.76454,9.67687,0.756936,0.767977
BayesianNetwork/DQMR/qmr-70/or-70-5-4-UC-30.cnf,0.04,856.77,5.6851,7.56116,0.715276,0.717909
BayesianNetwork/DQMR/qmr-70/or-70-5-4-UC-40.cnf,0.02,767.8,3.61905,3.61111,0.328125,0.375
BayesianNetwork/DQMR/qmr-70/or-70-5-5.cnf,518.0400000000001,992.51,8.89311,17.8742,0.765784,0.687021
BayesianNetwork/DQMR/qmr-70/or-70-5-5-UC-10.cnf,0.39,866.5500000000001,6.82186,10.2199,0.761958,0.718951
BayesianNetwork/DQMR/qmr-70/or-70-5-5-UC-20.cnf,0.13999999999999999,863.31,6.15995,8.51002,0.762536,0.7084820000000001
BayesianNetwork/DQMR/qmr-70/or-70-5-5-UC-30.cnf,0.02,755.45,3.7931,5.175,0.495726,0.45977
BayesianNetwork/DQMR/qmr-70/or-70-5-5-UC-40.cnf,0.02,656.43,4.16667,4.125,0.206897,0.2666670000000001
BayesianNetwork/DQMR/qmr-70/or-70-5-6.cnf,915.1,1363.04,9.64248,17.4975,0.764734,0.702311
BayesianNetwork/DQMR/qmr-70/or-70-5-6-UC-10.cnf,42.65,907.89,8.17778,15.7579,0.76214,0.721895
BayesianNetwork/DQMR/qmr-70/or-70-5-6-UC-20.cnf,0.13999999999999999,899.6800000000001,6.98383,11.3766,0.756051,0.741564
BayesianNetwork/DQMR/qmr-70/or-70-5-6-UC-30.cnf,0.01,899.53,6.17137,6.644,0.6956519999999999,0.656168
BayesianNetwork/DQMR/qmr-70/or-70-5-6-UC-40.cnf,0.02,899.2,0,0,0.0,0.0
BayesianNetwork/DQMR/qmr-70/or-70-5-7.cnf,103.05,935.59,9.10402,17.791,0.769651,0.68125
BayesianNetwork/DQMR/qmr-70/or-70-5-7-UC-10.cnf,2.4699999999999998,900.83,7.52147,12.4024,0.753154,0.6823710000000001
